timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
4/13/2020 15:16:22,4,13,2020,15:16:22,39,Single,Man,I have a child/children in the 6-13 age range.,İSTANBUL,Urban,Graduate,Primary school,Retired,Other,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",No,1500 - 3000,6000 - 12000,Very good,"No, I don't think","No, I don't think",Increased,Same,Same,Yes,Yes,No,No,,High,High,,,Moderate,Low,Low,Low,Low,Low,High,,,,Moderate,Low,,,,Moderate,Very slightly or not at all,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,3,1,1,5,2,2,2,5.0,1.0,5,7,0,4,2.0,2,4,5,1,0,0,3,4,4,2,3,4,4,0,0,3,2,2,2,2,2,4,0,0,0,3,2,0,0,0,3,33,1,0,4,4,4,4,4,4,4,4,4,36,0
4/13/2020 15:17:35,4,13,2020,15:17:35,22,Single,Man,I have no children.,İZMİR,Urban,Graduate,High school,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,24000 and above,24000 and above,Very good,"Yes, I think",I definitely don't think so,Same,Decreased,Increased,Yes,No,Yes,No,,High,Moderate,Low,,High,,Low,High,Low,High,High,,,,High,High,,Moderate,High,High,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Extremely,Quite a bit,Quite a bit,Extremely,Extremely,2,1,1,1,2,2,2,5.0,3.0,6,3,2,1,3.0,6,6,5,0,1,0,2,2,5,3,4,4,3,2,0,4,0,2,4,2,4,4,0,0,0,4,4,0,3,4,4,48,0,2,0,0,0,2,4,3,3,4,4,22,0
4/13/2020 15:19:26,4,13,2020,15:19:26,29,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Graduate,Full-time employee,Industry,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,6000 - 12000,6000 - 12000,Very good,"No, I don't think",I don't know; I'm uncertain,Same,Same,Same,Yes,Yes,No,No,,Moderate,Moderate,,,Moderate,,Low,Moderate,Low,Moderate,Moderate,,,,Moderate,Low,Low,,Low,Moderate,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,2,1,2,2,2,5.0,5.0,8,5,2,2,1.0,4,4,5,1,0,0,3,4,3,3,3,3,3,0,0,3,0,2,3,2,3,3,0,0,0,3,2,2,0,2,3,34,1,0,0,1,0,0,0,0,0,0,0,1,1
4/13/2020 15:24:20,4,13,2020,15:24:20,31,Single,Man,I have no children.,MALATYA,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Student,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,1500 - 3000,1500 - 3000,Neither good nor bad,I definitely think so,"No, I don't think",Same,Same,Same,Yes,No,Yes,No,,Low,Low,,Low,Low,,Low,Low,,Low,High,,,,Moderate,Low,,,Low,Low,A little,Very slightly or not at all,Very slightly or not at all,A little,A little,A little,A little,A little,A little,A little,2,1,1,1,2,2,2,6.0,5.0,6,7,2,2,3.0,2,2,3,0,1,0,3,1,4,3,3,2,2,0,2,2,0,2,2,0,2,4,0,0,0,3,2,0,0,2,2,27,1,1,0,0,1,1,1,1,1,1,1,8,1
4/13/2020 15:27:28,4,13,2020,15:27:28,28,Single,Female,I have no children.,MALATYA,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Unemployed,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Yes,0 - 1500,1500 - 3000,Kötü,I definitely think so,I don't know; I'm uncertain,Same,Same,Same,Yes,Yes,No,No,,Low,Low,Moderate,Low,Low,Low,Low,Moderate,Low,Low,Low,Moderate,Low,,Low,Low,Moderate,Low,Low,Low,Moderately,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,2,1,2,1,2,2,2,6.0,1.0,1,7,2,7,1.0,1,2,0,1,0,0,3,1,3,3,3,2,2,3,2,2,2,2,3,2,2,2,3,2,0,2,2,3,2,2,2,42,1,2,1,3,3,2,3,1,2,2,2,21,0
4/13/2020 15:29:15,4,13,2020,15:29:15,34,Married,Man,I have a child/children in the 2-6 age range.,ANTALYA,Urban,"Postgraduate Education (Master's, Doctorate)",,Full-time employee,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Yes,12000 - 24000,12000 - 24000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased,Increased,Yes,Yes,No,No,,Moderate,Moderate,,,Moderate,,Low,Low,Low,Low,Low,,,,Low,Moderate,Low,Low,Low,Moderate,A little,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,A little,2,2,1,4,2,2,2,6.0,,8,7,5,3,1.0,5,5,4,1,0,0,2,2,3,2,2,3,3,0,0,3,0,2,2,2,2,2,0,0,0,2,3,2,2,2,3,33,1,1,0,0,1,1,0,1,0,0,1,5,1
4/13/2020 15:29:55,4,13,2020,15:29:55,23,Single,Man,I have no children.,İZMİR,Urban,Graduate,Graduate,Student,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,6000 - 12000,6000 - 12000,Good,"Yes, I think","No, I don't think",Increased,Increased,Increased,Yes,Yes,No,No,,Moderate,Moderate,,Low,Moderate,Low,High,Low,Moderate,Low,High,Low,,Low,Low,Moderate,Low,,Moderate,Moderate,A little,Moderately,Very slightly or not at all,Very slightly or not at all,Extremely,Moderately,Extremely,A little,Extremely,A little,2,1,1,1,2,2,2,5.0,5.0,6,7,7,5,3.0,4,4,4,1,0,0,2,2,4,2,2,3,3,0,2,3,2,4,2,3,2,4,2,0,2,2,3,2,0,3,3,45,1,1,2,0,0,4,2,4,1,4,1,19,0
4/13/2020 15:30:55,4,13,2020,15:30:55,31,Married,Man,I have no children.,İSTANBUL,Urban,Graduate,High school,Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,24000 and above,12000 - 24000,Very good,I definitely think so,"No, I don't think",Increased a lot,Decreased,Same,Yes,Yes,No,No,,Moderate,Low,Low,,Low,Low,Moderate,Low,Moderate,Low,Moderate,Moderate,,Low,Low,Low,Moderate,Low,Low,Moderate,A little,A little,A little,A little,A little,Very slightly or not at all,A little,A little,A little,Moderately,2,2,1,1,2,2,2,5.0,3.0,8,7,2,2,1.0,6,5,5,1,0,0,3,1,4,1,4,3,2,2,0,2,2,3,2,3,2,3,3,0,2,2,2,3,2,2,3,43,1,1,1,1,1,1,0,1,1,1,2,10,1
4/13/2020 15:32:38,4,13,2020,15:32:38,22,Single,Man,I have no children.,İZMİR,Urban,Graduate,Graduate,Student,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,3000 - 6000,6000 - 12000,Good,I don't know; I'm uncertain,I don't know; I'm uncertain,Increased,Decreased,Same,Yes,No,No,No,,Low,Low,Moderate,Moderate,Low,Moderate,Low,Low,Moderate,Low,Low,Moderate,Moderate,Moderate,Low,Low,Moderate,Low,,Low,A little,Quite a bit,Moderately,Quite a bit,Extremely,Extremely,Quite a bit,Extremely,Extremely,Extremely,2,1,1,1,2,2,2,5.0,5.0,6,6,5,5,3.0,3,4,4,0,0,0,3,3,3,2,4,2,2,3,3,2,3,2,2,3,2,2,3,3,3,2,2,3,2,0,2,46,1,1,3,2,3,4,4,3,4,4,4,32,0
4/13/2020 15:33:24,4,13,2020,15:33:24,52,Married,Female,"I have a child/children in the 13-18 age range., I have a child/children aged 19 and over.",İZMİR,Urban,High school,,Unemployed,Other,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,0 - 1500,0 - 1500,Good,I don't know; I'm uncertain,I don't know; I'm uncertain,Increased a lot,Increased,Increased,Yes,Yes,Yes,No,,Low,Moderate,Low,,Low,Low,Low,,Low,Low,Low,,,,Low,Moderate,,,,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,4,2,2,0,2,2,2,3.0,,1,7,9,5,1.0,1,1,4,1,1,0,2,3,3,1,2,2,3,2,0,2,2,2,0,2,2,2,0,0,0,2,3,0,0,0,2,26,1,0,0,0,0,0,2,0,0,0,0,2,1
4/13/2020 15:35:03,4,13,2020,15:35:03,21,Single,Female,I have no children.,TRABZON,Rural,Graduate,High school,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Skilled agricultural, forestry and aquaculture workers",Yes,3000 - 6000,3000 - 6000,Good,I definitely think so,"No, I don't think",Increased a lot,Increased a lot,Increased a lot,Yes,Yes,Yes,No,,Low,Low,Moderate,Moderate,,Low,Moderate,,Moderate,,,,,,,Low,Low,,,,Extremely,Extremely,Extremely,Quite a bit,Quite a bit,Moderately,Quite a bit,Extremely,Extremely,Quite a bit,2,1,2,1,2,2,1,5.0,3.0,6,3,2,6,1.0,3,3,4,1,1,0,1,1,4,1,1,2,2,3,3,0,2,3,0,3,0,0,0,0,0,0,2,2,0,0,0,22,1,4,4,4,3,3,2,3,4,4,3,34,0
4/13/2020 15:37:25,4,13,2020,15:37:25,23,Single,Man,I have no children.,İZMİR,Urban,Graduate,Graduate,Student,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,6000 - 12000,6000 - 12000,Good,"Yes, I think","No, I don't think",Increased,Increased,Increased,Yes,Yes,No,No,,Moderate,Moderate,,Low,Moderate,Low,High,Low,Moderate,Low,High,Low,,Low,Low,Moderate,Low,,Moderate,Moderate,A little,Moderately,Very slightly or not at all,Very slightly or not at all,Extremely,Moderately,Extremely,A little,Extremely,A little,2,1,1,1,2,2,2,5.0,5.0,6,7,7,5,3.0,4,4,4,1,0,0,2,2,4,2,2,3,3,0,2,3,2,4,2,3,2,4,2,0,2,2,3,2,0,3,3,45,1,1,2,0,0,4,2,4,1,4,1,19,0
4/13/2020 15:37:49,4,13,2020,15:37:49,21,Single,Female,I have no children.,İZMİR,Urban,Two-year degree or equivalent,Graduate,Student,Education,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,6000 - 12000,6000 - 12000,Good,I definitely think so,I don't know; I'm uncertain,Increased,Same,Increased,Yes,Yes,No,No,,Low,Low,Low,Low,,High,High,,Moderate,,Low,Low,Low,Moderate,,,High,,,Low,A little,Very slightly or not at all,A little,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,2,1,2,1,2,2,2,4.0,5.0,6,3,7,2,3.0,4,4,4,1,0,0,2,1,3,2,3,2,2,2,2,0,4,4,0,3,0,2,2,2,3,0,0,4,0,0,2,34,1,1,0,1,1,3,1,2,2,2,2,15,1
